Frame	Phase
104797	GallbladderDissection
104798	GallbladderDissection
104799	GallbladderDissection
104800	GallbladderDissection
104801	GallbladderDissection
104802	GallbladderDissection
104803	GallbladderDissection
104804	GallbladderDissection
104805	GallbladderDissection
104806	GallbladderDissection
104807	GallbladderDissection
104808	GallbladderDissection
104809	GallbladderDissection
104810	GallbladderDissection
104811	GallbladderDissection
104812	GallbladderDissection
104813	GallbladderDissection
104814	GallbladderDissection
104815	GallbladderDissection
104816	GallbladderDissection
104817	GallbladderDissection
104818	GallbladderDissection
104819	GallbladderDissection
104820	GallbladderDissection
104821	GallbladderDissection
104822	GallbladderDissection
104823	GallbladderDissection
104824	GallbladderDissection
104825	GallbladderDissection
104826	GallbladderDissection
104827	GallbladderDissection
104828	GallbladderDissection
104829	GallbladderDissection
104830	GallbladderDissection
104831	GallbladderDissection
104832	GallbladderDissection
104833	GallbladderDissection
104834	GallbladderDissection
104835	GallbladderDissection
104836	GallbladderDissection
104837	GallbladderDissection
104838	GallbladderDissection
104839	GallbladderDissection
104840	GallbladderDissection
104841	GallbladderDissection
104842	GallbladderDissection
104843	GallbladderDissection
104844	GallbladderDissection
104845	GallbladderDissection
104846	GallbladderDissection
104847	GallbladderDissection
104848	GallbladderDissection
104849	GallbladderDissection
104850	GallbladderDissection
104851	GallbladderDissection
104852	GallbladderDissection
104853	GallbladderDissection
104854	GallbladderDissection
104855	GallbladderDissection
104856	GallbladderDissection
104857	GallbladderDissection
104858	GallbladderDissection
104859	GallbladderDissection
104860	GallbladderDissection
104861	GallbladderDissection
104862	GallbladderDissection
104863	GallbladderDissection
104864	GallbladderDissection
104865	GallbladderDissection
104866	GallbladderDissection
104867	GallbladderDissection
104868	GallbladderDissection
104869	GallbladderDissection
104870	GallbladderDissection
104871	GallbladderDissection
104872	GallbladderDissection
104873	GallbladderDissection
104874	GallbladderDissection
104875	GallbladderDissection
104876	GallbladderDissection
104877	GallbladderDissection
104878	GallbladderDissection
104879	GallbladderDissection
104880	GallbladderDissection
104881	GallbladderDissection
104882	GallbladderDissection
104883	GallbladderDissection
104884	GallbladderDissection
104885	GallbladderDissection
104886	GallbladderDissection
104887	GallbladderDissection
104888	GallbladderDissection
104889	GallbladderDissection
104890	GallbladderDissection
104891	GallbladderDissection
104892	GallbladderDissection
104893	GallbladderDissection
104894	GallbladderDissection
104895	GallbladderDissection
104896	GallbladderDissection
104897	GallbladderDissection
104898	GallbladderDissection
104899	GallbladderDissection
104900	GallbladderDissection
104901	GallbladderDissection
104902	GallbladderDissection
104903	GallbladderDissection
104904	GallbladderDissection
104905	GallbladderDissection
104906	GallbladderDissection
104907	GallbladderDissection
104908	GallbladderDissection
104909	GallbladderDissection
104910	GallbladderDissection
104911	GallbladderDissection
104912	GallbladderDissection
104913	GallbladderDissection
104914	GallbladderDissection
104915	GallbladderDissection
104916	GallbladderDissection
104917	GallbladderDissection
104918	GallbladderDissection
104919	GallbladderDissection
104920	GallbladderDissection
104921	GallbladderDissection
104922	GallbladderDissection
104923	GallbladderDissection
104924	GallbladderDissection
104925	GallbladderDissection
104926	GallbladderDissection
104927	GallbladderDissection
104928	GallbladderDissection
104929	GallbladderDissection
104930	GallbladderDissection
104931	GallbladderDissection
104932	GallbladderDissection
104933	GallbladderDissection
104934	GallbladderDissection
104935	GallbladderDissection
104936	GallbladderDissection
104937	GallbladderDissection
104938	GallbladderDissection
104939	GallbladderDissection
104940	GallbladderDissection
104941	GallbladderDissection
104942	GallbladderDissection
104943	GallbladderDissection
104944	GallbladderDissection
104945	GallbladderDissection
104946	GallbladderDissection
104947	GallbladderDissection
104948	GallbladderDissection
104949	GallbladderDissection
104950	GallbladderDissection
104951	GallbladderDissection
104952	GallbladderDissection
104953	GallbladderDissection
104954	GallbladderDissection
104955	GallbladderDissection
104956	GallbladderDissection
104957	GallbladderDissection
104958	GallbladderDissection
104959	GallbladderDissection
104960	GallbladderDissection
104961	GallbladderDissection
104962	GallbladderDissection
104963	GallbladderDissection
104964	GallbladderDissection
104965	GallbladderDissection
104966	GallbladderDissection
104967	GallbladderDissection
104968	GallbladderDissection
104969	GallbladderDissection
104970	GallbladderDissection
104971	GallbladderDissection
104972	GallbladderDissection
104973	GallbladderDissection
104974	GallbladderDissection
104975	GallbladderDissection
104976	GallbladderDissection
104977	GallbladderDissection
104978	GallbladderDissection
104979	GallbladderDissection
104980	GallbladderDissection
104981	GallbladderDissection
104982	GallbladderDissection
104983	GallbladderDissection
104984	GallbladderDissection
104985	GallbladderDissection
104986	GallbladderDissection
104987	GallbladderDissection
104988	GallbladderDissection
104989	GallbladderDissection
104990	GallbladderDissection
104991	GallbladderDissection
104992	GallbladderDissection
104993	GallbladderDissection
104994	GallbladderDissection
104995	GallbladderDissection
104996	GallbladderDissection
104997	GallbladderDissection
104998	GallbladderDissection
104999	GallbladderDissection
105000	GallbladderDissection
105001	GallbladderDissection
105002	GallbladderDissection
105003	GallbladderDissection
105004	GallbladderDissection
105005	GallbladderDissection
105006	GallbladderDissection
105007	GallbladderDissection
105008	GallbladderDissection
105009	GallbladderDissection
105010	GallbladderDissection
105011	GallbladderDissection
105012	GallbladderDissection
105013	GallbladderDissection
105014	GallbladderDissection
105015	GallbladderDissection
105016	GallbladderDissection
105017	GallbladderDissection
105018	GallbladderDissection
105019	GallbladderDissection
105020	GallbladderDissection
105021	GallbladderDissection
105022	GallbladderDissection
105023	GallbladderDissection
105024	GallbladderDissection
105025	GallbladderDissection
105026	GallbladderDissection
105027	GallbladderDissection
105028	GallbladderDissection
105029	GallbladderDissection
105030	GallbladderDissection
105031	GallbladderDissection
105032	GallbladderDissection
105033	GallbladderDissection
105034	GallbladderDissection
105035	GallbladderDissection
105036	GallbladderDissection
105037	GallbladderDissection
105038	GallbladderDissection
105039	GallbladderDissection
105040	GallbladderDissection
105041	GallbladderDissection
105042	GallbladderDissection
105043	GallbladderDissection
105044	GallbladderDissection
105045	GallbladderDissection
105046	GallbladderDissection
105047	GallbladderDissection
105048	GallbladderDissection
105049	GallbladderDissection
105050	GallbladderDissection
105051	GallbladderDissection
105052	GallbladderDissection
105053	GallbladderDissection
105054	GallbladderDissection
105055	GallbladderDissection
105056	GallbladderDissection
105057	GallbladderDissection
105058	GallbladderDissection
105059	GallbladderDissection
105060	GallbladderDissection
105061	GallbladderDissection
105062	GallbladderDissection
105063	GallbladderDissection
105064	GallbladderDissection
105065	GallbladderDissection
105066	GallbladderDissection
105067	GallbladderDissection
105068	GallbladderDissection
105069	GallbladderDissection
105070	GallbladderDissection
105071	GallbladderDissection
105072	GallbladderDissection
105073	GallbladderDissection
105074	GallbladderDissection
105075	GallbladderDissection
105076	GallbladderDissection
105077	GallbladderDissection
105078	GallbladderDissection
105079	GallbladderDissection
105080	GallbladderDissection
105081	GallbladderDissection
105082	GallbladderDissection
105083	GallbladderDissection
105084	GallbladderDissection
105085	GallbladderDissection
105086	GallbladderDissection
105087	GallbladderDissection
105088	GallbladderDissection
105089	GallbladderDissection
105090	GallbladderDissection
105091	GallbladderDissection
105092	GallbladderDissection
105093	GallbladderDissection
105094	GallbladderDissection
105095	GallbladderDissection
105096	GallbladderDissection
105097	GallbladderDissection
105098	GallbladderDissection
105099	GallbladderDissection
105100	GallbladderDissection
105101	GallbladderDissection
105102	GallbladderDissection
105103	GallbladderDissection
105104	GallbladderDissection
105105	GallbladderDissection
105106	GallbladderDissection
105107	GallbladderDissection
105108	GallbladderDissection
105109	GallbladderDissection
105110	GallbladderDissection
105111	GallbladderDissection
105112	GallbladderDissection
105113	GallbladderDissection
105114	GallbladderDissection
105115	GallbladderDissection
105116	GallbladderDissection
105117	GallbladderDissection
105118	GallbladderDissection
105119	GallbladderDissection
105120	GallbladderDissection
105121	GallbladderDissection
105122	GallbladderDissection
105123	GallbladderDissection
105124	GallbladderDissection
105125	GallbladderDissection
105126	GallbladderDissection
105127	GallbladderDissection
105128	GallbladderDissection
105129	GallbladderDissection
105130	GallbladderDissection
105131	GallbladderDissection
105132	GallbladderDissection
105133	GallbladderDissection
105134	GallbladderDissection
105135	GallbladderDissection
105136	GallbladderDissection
105137	GallbladderDissection
105138	GallbladderDissection
105139	GallbladderDissection
105140	GallbladderDissection
105141	GallbladderDissection
105142	GallbladderDissection
105143	GallbladderDissection
105144	GallbladderDissection
105145	GallbladderDissection
105146	GallbladderDissection
105147	GallbladderDissection
105148	GallbladderDissection
105149	GallbladderDissection
105150	GallbladderDissection
105151	GallbladderDissection
105152	GallbladderDissection
105153	GallbladderDissection
105154	GallbladderDissection
105155	GallbladderDissection
105156	GallbladderDissection
105157	GallbladderDissection
105158	GallbladderDissection
105159	GallbladderDissection
105160	GallbladderDissection
105161	GallbladderDissection
105162	GallbladderDissection
105163	GallbladderDissection
105164	GallbladderDissection
105165	GallbladderDissection
105166	GallbladderDissection
105167	GallbladderDissection
105168	GallbladderDissection
105169	GallbladderDissection
105170	GallbladderDissection
105171	GallbladderDissection
105172	GallbladderDissection
105173	GallbladderDissection
105174	GallbladderDissection
105175	GallbladderDissection
105176	GallbladderDissection
105177	GallbladderDissection
105178	GallbladderDissection
105179	GallbladderDissection
105180	GallbladderDissection
105181	GallbladderDissection
105182	GallbladderDissection
